bcl-gl,2.108895568044753
n-3,1.5849625007211563
set,1.5849625007211563
n-2,1.5849625007211563
hour,1.5849625007211563
n-1,1.5849625007211563
use,1.5849625007211563
flag-conjugated,1.5849625007211563
n-4,1.5849625007211563
long,1.3219280948873624
fl,1.3219280948873624
sigma-aldrich,1.222392421336448
hela,1.222392421336448
m2,1.1699250014423124
gel,1.1699250014423124
isoform,1.1699250014423124
agarose,1.1699250014423124
substrate,1.1375035237499351
kinase,1.1375035237499351
vectors,1.1154772174199359
recombinant,1.0995356735509143
flag-tagged,1.0874628412503395
expression,1.0473057147783569
transfected,1.0473057147783569
immunoprecipitated,1.037474705418663
assay,1.024662054234269
protein,1.0179219079972623
proteins,1.0163018123291006
cells,1.011972641666076
